time (min),raw light scattering data: detector voltage  (V) detector 2,raw light scattering data: detector voltage  (V) detector 3,raw light scattering data: detector voltage  (V) detector 4,raw light scattering data: detector voltage  (V) detector 5,raw light scattering data: detector voltage  (V) detector 6,raw light scattering data: detector voltage  (V) detector 7,raw light scattering data: detector voltage  (V) detector 8,raw light scattering data: detector voltage  (V) detector 9,raw light scattering data: detector voltage  (V) detector 10,raw light scattering data: detector voltage  (V) detector 11,raw light scattering data: detector voltage  (V) detector 12,raw light scattering data: detector voltage  (V) detector 13,raw light scattering data: detector voltage  (V) detector 14,raw light scattering data: detector voltage  (V) detector 15,raw light scattering data: detector voltage  (V) detector 16,raw light scattering data: detector voltage  (V) detector 17,raw light scattering data: detector voltage  (V) detector 18,UV absorbance data: absorbance  (AU) channel 1,UV absorbance data: absorbance  (AU) channel 2,count rate: count rate  (Hz),count rate at corr. func.: count rate  (Hz),Forward Laser Monitor: Forward Laser Monitor  (V),Auto-inject Signal: Auto-inject Signal
18.7093917900,0.1395660640,0.0581706440,0.0440573160,0.0293785110,0.0648058700,0.0549093360,0.0500015190,0.0468124270,0.0453025050,0.0460381750,0.0473814710,0.0465649690,0.0451166890,0.0606402570,0.0681259010,0.0387169640,0.0480393580,0.4132620060,0.0290079590,284901.1254000000,288861.1879000000,0.9305416410, 
18.7179251500,0.1386983330,0.0579102470,0.0441480740,0.0294543590,0.0650308910,0.0550503980,0.0501305640,0.0470147030,0.0454166220,0.0461961790,0.0475174430,0.0467465200,0.0452519850,0.0608680600,0.0683852930,0.0388828440,0.0481796220,0.4132039480,0.0290227670,295573.8008000000,290309.6085000000,0.9305247460, 
18.7264585100,0.1373261940,0.0578959650,0.0443500590,0.0295632710,0.0652647960,0.0552175330,0.0503348800,0.0472012780,0.0455910260,0.0463661840,0.0477003540,0.0469343940,0.0454210810,0.0611079780,0.0686364670,0.0389753860,0.0482918770,0.4131070800,0.0290345250,292597.0218000000,291730.2662000000,0.9305313250, 
18.7349918700,0.1373529370,0.0582111660,0.0445179120,0.0297123190,0.0655614470,0.0554920490,0.0505813600,0.0474346480,0.0458070660,0.0465957860,0.0479544320,0.0471679870,0.0456617530,0.0614052070,0.0689432080,0.0390935640,0.0484566360,0.4129707780,0.0290455120,292517.8023000000,292632.4053000000,0.9305448400, 
18.7435252300,0.1375119740,0.0583772290,0.0446951570,0.0298498180,0.0658207060,0.0557072960,0.0507739130,0.0476347770,0.0460097270,0.0467987160,0.0481471990,0.0473800130,0.0458360790,0.0616686740,0.0691832140,0.0392051970,0.0485960850,0.4128063080,0.0290558150,291579.3978000000,293534.5444000000,0.9305502530, 
18.7520585900,0.1375304580,0.0584484700,0.0447834480,0.0299394840,0.0660670350,0.0559305060,0.0509979590,0.0477891950,0.0461948220,0.0470007100,0.0483535950,0.0475663020,0.0460215230,0.0618883320,0.0694279860,0.0393163430,0.0487426170,0.4126191910,0.0290641550,293009.4404000000,294436.6834000000,0.9305407320, 
18.7605919500,0.1377049030,0.0586034290,0.0449259180,0.0300504900,0.0663465530,0.0561923940,0.0512126320,0.0480313830,0.0464104830,0.0472192750,0.0485576930,0.0477714150,0.0462247770,0.0621651660,0.0697224800,0.0394713080,0.0489108290,0.4124018430,0.0290706090,298349.1357000000,295445.8685000000,0.9305308870, 
18.7691253100,0.1378114600,0.0588204110,0.0451279150,0.0301862780,0.0665564770,0.0563896940,0.0514413600,0.0482488120,0.0465901960,0.0473944260,0.0487547940,0.0479568050,0.0464326560,0.0624283570,0.0700037480,0.0395875890,0.0490670250,0.4121580240,0.0290761030,295514.7437000000,297098.4546000000,0.9305257520, 
18.7776586700,0.1378346640,0.0589844800,0.0452917810,0.0303124280,0.0668259240,0.0566202080,0.0516772980,0.0484431140,0.0467890850,0.0475865240,0.0489777470,0.0481797630,0.0466177460,0.0626785340,0.0702674990,0.0396936340,0.0492062370,0.4118959300,0.0290803990,296847.1910000000,298751.0406000000,0.9305340550, 
18.7861920300,0.1380129570,0.0591913630,0.0454752030,0.0304541860,0.0671672390,0.0569385040,0.0519349450,0.0486839980,0.0470421770,0.0478412670,0.0492263760,0.0484256470,0.0468495100,0.0629820080,0.0705931470,0.0398671220,0.0493807740,0.4116269550,0.0290840620,305163.4903000000,300403.6267000000,0.9305325670, 
18.7947253900,0.1380976500,0.0593245080,0.0457004370,0.0306523210,0.0675360140,0.0572141900,0.0521848930,0.0489128100,0.0472573650,0.0480487700,0.0494800340,0.0486809950,0.0470806400,0.0632864060,0.0709303960,0.0400172790,0.0495690560,0.4113636750,0.0290882910,303911.3294000000,301935.6285000000,0.9305305680, 
18.8032587500,0.1383539400,0.0595121060,0.0459164080,0.0307556230,0.0678061470,0.0574312620,0.0524075480,0.0491336760,0.0474785460,0.0482522320,0.0496815110,0.0488647090,0.0472876120,0.0635187720,0.0712245700,0.0401152330,0.0497197690,0.4111112310,0.0290944290,306144.7535000000,303073.9178000000,0.9305376230, 
18.8117921100,0.1384018650,0.0596598530,0.0460134470,0.0308582910,0.0680704260,0.0576651620,0.0525981560,0.0493262110,0.0476646420,0.0484412070,0.0498634570,0.0490463260,0.0474581170,0.0637524730,0.0714644790,0.0402153880,0.0498542590,0.4108664650,0.0291006870,301386.5637000000,304212.2071000000,0.9305321320, 
18.8203254700,0.1383361380,0.0597188900,0.0461198220,0.0309991550,0.0683020040,0.0579450270,0.0528250000,0.0495350050,0.0478691540,0.0486690470,0.0500981480,0.0492684370,0.0476653250,0.0640493550,0.0717514310,0.0403693190,0.0500334460,0.4106290290,0.0291081950,297262.2840000000,305350.4963000000,0.9305272870, 
18.8288588300,0.1385522320,0.0598745860,0.0462951820,0.0311460120,0.0685773530,0.0581481410,0.0530130190,0.0497582980,0.0480631970,0.0488782920,0.0503171390,0.0494961640,0.0478625350,0.0643153420,0.0720671690,0.0405079060,0.0501793450,0.4103957560,0.0291169860,309040.7931000000,306431.2708000000,0.9305199090, 
18.8373921900,0.1386993630,0.0600873570,0.0463940460,0.0312509850,0.0688115570,0.0583425710,0.0532775070,0.0499453100,0.0482301980,0.0490620700,0.0504964370,0.0496642560,0.0480380740,0.0645462790,0.0723079960,0.0406072800,0.0503116130,0.4101582750,0.0291250020,307714.2171000000,307393.2889000000,0.9305188700, 
18.8459255500,0.1389248470,0.0603035000,0.0465551340,0.0313467750,0.0691217730,0.0586545530,0.0535050160,0.0501899880,0.0484597560,0.0492846100,0.0507466300,0.0498972240,0.0482579030,0.0648497640,0.0726133510,0.0407563300,0.0504682630,0.4099080110,0.0291313000,306565.1396000000,308355.3069000000,0.9305086600, 
18.8544589100,0.1390544720,0.0605047950,0.0467812080,0.0314787190,0.0694173850,0.0588791190,0.0537078820,0.0504041320,0.0486502680,0.0494920710,0.0509266210,0.0501127160,0.0484606240,0.0651000770,0.0728752840,0.0408835070,0.0506145210,0.4096436520,0.0291375730,306146.9663000000,309317.3250000000,0.9304956910, 
18.8629922700,0.1390775970,0.0606201670,0.0468996770,0.0315515390,0.0696444920,0.0590765380,0.0538814910,0.0505579970,0.0488188990,0.0496581030,0.0511095830,0.0502717330,0.0486153590,0.0653132960,0.0730988720,0.0409776470,0.0507428390,0.4093583770,0.0291427700,309511.5015000000,310364.1709000000,0.9305144100, 
18.8715256300,0.1391240050,0.0607421970,0.0470331490,0.0317033140,0.0698588680,0.0592957590,0.0540762910,0.0507551420,0.0490195950,0.0498736390,0.0513059020,0.0504833400,0.0487987560,0.0655531360,0.0733609690,0.0411153800,0.0508877600,0.4090394600,0.0291438100,310797.9951000000,311529.0746000000,0.9305302450, 
18.8800589900,0.1393102950,0.0609018080,0.0472500340,0.0318282860,0.0701738570,0.0595938340,0.0543328670,0.0509802160,0.0492482170,0.0500879780,0.0515404740,0.0507129220,0.0490278350,0.0658383800,0.0736845990,0.0412162190,0.0510577940,0.4086804800,0.0291405830,308390.2242000000,312693.9784000000,0.9305315290, 
18.8885923500,0.1401194820,0.0612921350,0.0475440520,0.0319737530,0.0704134150,0.0598340590,0.0545556170,0.0511881940,0.0494280180,0.0502334080,0.0517188360,0.0508734610,0.0491980780,0.0660584660,0.0739230070,0.0413386070,0.0511909000,0.4082890860,0.0291337270,319389.1409000000,313858.8821000000,0.9305091000, 
18.8971257100,0.1414544240,0.0614922770,0.0478224490,0.0321348460,0.0708047790,0.0601175740,0.0547965380,0.0514176560,0.0496354580,0.0504531120,0.0519537640,0.0510681980,0.0493828670,0.0663174270,0.0742071110,0.0414923900,0.0513531090,0.4078657500,0.0291227690,312830.7834000000,315374.1149000000,0.9305037930, 
18.9056590700,0.1505053130,0.0620850030,0.0480790590,0.0322042100,0.0714682310,0.0603502390,0.0549952910,0.0515751230,0.0497957550,0.0506460470,0.0521335200,0.0513076720,0.0495800990,0.0666154660,0.0744826980,0.0416545830,0.0514964700,0.4074066080,0.0291085680,317881.9564000000,317226.0350000000,0.9305274640, 
18.9141924300,0.1514166780,0.0623007360,0.0479334240,0.0323806300,0.0713094380,0.0605422310,0.0551912110,0.0517982260,0.0500124820,0.0508340420,0.0523332390,0.0514810270,0.0497445250,0.0668390710,0.0747491560,0.0417823650,0.0516540470,0.4069080050,0.0290933090,322078.8995000000,319077.9551000000,0.9305433740, 
18.9227257900,0.1404692560,0.0617110210,0.0479746950,0.0324336430,0.0713781790,0.0605994250,0.0552864890,0.0518986460,0.0500924060,0.0509380650,0.0524670440,0.0516095060,0.0498866780,0.0669696730,0.0749202410,0.0418296940,0.0517553360,0.4063904320,0.0290780500,325336.8601000000,320929.8753000000,0.9305318520, 
18.9312591500,0.1407781500,0.0619181580,0.0482628720,0.0325997560,0.0717888660,0.0609499130,0.0556142850,0.0521827320,0.0503646360,0.0512119140,0.0527199670,0.0518811590,0.0501301510,0.0673491220,0.0752786460,0.0419938570,0.0519329220,0.4058692230,0.0290636270,318214.1382000000,322622.1177000000,0.9305265180, 
18.9397925100,0.1421287600,0.0622393510,0.0484422280,0.0326999330,0.0721299430,0.0612960110,0.0558903560,0.0524383600,0.0506355770,0.0514908730,0.0529914420,0.0521375030,0.0503946190,0.0676635090,0.0756341650,0.0421069180,0.0520936780,0.4053517960,0.0290509900,312159.3262000000,324208.6821000000,0.9305248140, 
18.9483258700,0.1403552700,0.0621415990,0.0484721880,0.0326998170,0.0721426720,0.0613350600,0.0559508270,0.0525252740,0.0507100850,0.0515513080,0.0530737550,0.0522166550,0.0504716320,0.0677241110,0.0757222890,0.0421630980,0.0521576490,0.4048393350,0.0290416540,333013.4679000000,325795.2465000000,0.9305230580, 
18.9568592300,0.1402371310,0.0621351090,0.0485475050,0.0328062300,0.0723122270,0.0614703070,0.0560685560,0.0526689320,0.0508315910,0.0516883620,0.0532257760,0.0523681720,0.0506100990,0.0679064560,0.0759137250,0.0422527050,0.0522582120,0.4043290070,0.0290333050,321242.9368000000,327381.8109000000,0.9305194840, 
18.9653925900,0.1404333910,0.0622608880,0.0486814080,0.0329568270,0.0725280280,0.0616096260,0.0562639820,0.0528541530,0.0509911010,0.0519000530,0.0534295600,0.0525405000,0.0507913090,0.0681323990,0.0761853480,0.0423526200,0.0523989180,0.4038124400,0.0290212990,328608.0031000000,327864.6246000000,0.9305130620, 
18.9739259500,0.1406288860,0.0624095260,0.0488308680,0.0330499690,0.0727338760,0.0618287270,0.0564837260,0.0530036290,0.0511862020,0.0520576930,0.0535929890,0.0526977680,0.0509367290,0.0683616960,0.0763940340,0.0424487740,0.0525355460,0.4032766110,0.0290044350,326875.4290000000,327859.7860000000,0.9305158550, 
18.9824593100,0.1406092840,0.0625851940,0.0489031130,0.0331563050,0.0730274430,0.0620654790,0.0566439880,0.0531863880,0.0513583840,0.0522215240,0.0537920480,0.0529003000,0.0511045440,0.0685917900,0.0766302040,0.0425634730,0.0526684830,0.4027241630,0.0289853280,323660.3663000000,327854.9474000000,0.9305042820, 
18.9909926700,0.1406924620,0.0626528990,0.0491180140,0.0332460400,0.0732950330,0.0622927540,0.0568625560,0.0534159150,0.0515550230,0.0524446070,0.0539993840,0.0531209930,0.0512897980,0.0688528310,0.0768974050,0.0426962610,0.0528192330,0.4021576890,0.0289639900,325351.0232000000,327850.1088000000,0.9304860410, 
18.9995260300,0.1408276910,0.0628336700,0.0493158960,0.0333654140,0.0735218140,0.0625011710,0.0570634470,0.0536070440,0.0517349710,0.0526322680,0.0541607900,0.0532911000,0.0514842190,0.0690856370,0.0771336310,0.0428056740,0.0529360440,0.4015773480,0.0289417070,336869.7995000000,329178.2234000000,0.9304902910, 
19.0080593900,0.1409407230,0.0629865870,0.0493733450,0.0334928990,0.0737142790,0.0626833470,0.0572152240,0.0537441660,0.0518578940,0.0527612530,0.0543154110,0.0534334150,0.0516233360,0.0692412350,0.0773380090,0.0428891320,0.0530339340,0.4009787480,0.0289221320,330468.6993000000,330870.5665000000,0.9305212670, 
19.0165927500,0.1410522930,0.0631361580,0.0494712860,0.0335632240,0.0739407960,0.0629095910,0.0574180410,0.0539364190,0.0520323910,0.0529648740,0.0545164420,0.0536262360,0.0517714550,0.0694823980,0.0775827220,0.0430220660,0.0531858630,0.4003621970,0.0289034990,335165.1437000000,332562.9095000000,0.9305416680, 
19.0251261100,0.1411086460,0.0632635590,0.0496378300,0.0337061420,0.0742002120,0.0630906350,0.0576236080,0.0541264300,0.0522436770,0.0531588000,0.0546923630,0.0538097900,0.0519671950,0.0697395580,0.0778770320,0.0431400400,0.0533402060,0.3997308170,0.0288827540,333298.3157000000,334255.2526000000,0.9305399930, 
19.0336594700,0.1411756840,0.0633154770,0.0497395550,0.0337853110,0.0743710040,0.0632647260,0.0577524600,0.0542558630,0.0523704540,0.0532741570,0.0548188880,0.0539570830,0.0520891310,0.0699060380,0.0780607990,0.0431952880,0.0534456970,0.3990958800,0.0288616170,332844.2135000000,335386.2610000000,0.9305177290, 
19.0421928300,0.1413875000,0.0634956700,0.0499149300,0.0338656070,0.0745894390,0.0634768200,0.0579257190,0.0544225550,0.0525179790,0.0534265900,0.0550133490,0.0541213830,0.0522680680,0.0701166550,0.0782685700,0.0433124210,0.0535727200,0.3984744750,0.0288422140,336121.9821000000,336438.6974000000,0.9304769760, 
19.0507261900,0.1417041210,0.0637800930,0.0500910130,0.0340279500,0.0748365190,0.0637095230,0.0581503020,0.0546214750,0.0526797850,0.0536419620,0.0551985040,0.0543207380,0.0524568270,0.0703602790,0.0785513700,0.0434341550,0.0537122700,0.3978727750,0.0288239040,340308.9236000000,337491.1339000000,0.9304902790, 
19.0592595500,0.1418008560,0.0639703230,0.0503570780,0.0341492200,0.0752048400,0.0639704550,0.0583585980,0.0548327640,0.0528763370,0.0538156280,0.0553874130,0.0544977590,0.0526178090,0.0706066560,0.0788345970,0.0435582070,0.0538523020,0.3972841100,0.0288072790,335477.1166000000,338543.5704000000,0.9304988570, 
19.0677929100,0.1420400470,0.0641050880,0.0504597700,0.0342886740,0.0753730480,0.0641488070,0.0585612580,0.0550170730,0.0530781480,0.0539825300,0.0555705840,0.0546551420,0.0527872110,0.0708011780,0.0790230610,0.0436615830,0.0539580140,0.3966894100,0.0287930710,338986.5352000000,340162.8459000000,0.9305062150, 
19.0763262700,0.1419490060,0.0641273270,0.0504818860,0.0343453090,0.0755463000,0.0642840080,0.0586479210,0.0550824150,0.0531783180,0.0540880010,0.0556841950,0.0547738250,0.0529013730,0.0709625250,0.0791627740,0.0437209470,0.0540493590,0.3960669300,0.0287762980,331693.5945000000,341800.2346000000,0.9305010300, 
19.0848596300,0.1421664640,0.0644411950,0.0506591850,0.0345481680,0.0758212560,0.0646681130,0.0588010540,0.0553191580,0.0533226700,0.0542549130,0.0558711940,0.0549492670,0.0530951590,0.0711608060,0.0795349480,0.0438443580,0.0542301240,0.3954069980,0.0287547550,338986.5960000000,343437.6234000000,0.9304850930, 
19.0933929900,0.1663164680,0.0771029100,0.0543267560,0.0364975990,0.0784808030,0.1049776040,0.0595387160,0.0588007970,0.0536532510,0.0548425010,0.0566367910,0.0553867130,0.0538092330,0.0719160880,0.0814217400,0.0443188280,0.0551124170,0.3947087240,0.0287282800,350939.6214000000,345006.0006000000,0.9304377560, 
19.1019263500,0.1573984630,0.0659845000,0.0512411500,0.0353251650,0.0765736720,0.0673521290,0.0593698700,0.0563006250,0.0538053650,0.0548186060,0.0564860850,0.0554322010,0.0537667920,0.0718902510,0.0806165390,0.0449704310,0.0550729270,0.3939789650,0.0286978470,339292.5293000000,345509.3768000000,0.9304211730, 
19.1104597100,0.1450277790,0.0652789170,0.0512351120,0.0347928180,0.0766346930,0.0652953480,0.0594349040,0.0558519580,0.0538672170,0.0548277870,0.0564780900,0.0555100850,0.0536856330,0.0719647920,0.0804516410,0.0448905820,0.0548041610,0.3932172420,0.0286640560,342062.8480000000,346012.7529000000,0.9304535870, 
19.1189930700,0.1428793200,0.0649080530,0.0512192490,0.0348180970,0.0766816010,0.0652538870,0.0595169090,0.0559611050,0.0539772250,0.0549268160,0.0565669880,0.0556156080,0.0537063580,0.0720441270,0.0803577660,0.0443426850,0.0547148490,0.3924240700,0.0286277830,344406.6129000000,346516.1291000000,0.9304874360, 
19.1275264300,0.1423539520,0.0647699760,0.0512036790,0.0348618870,0.0767478970,0.0653644390,0.0596117020,0.0560560230,0.0541001050,0.0550063880,0.0566657410,0.0557118950,0.0537975980,0.0721583560,0.0804252900,0.0443058770,0.0547433460,0.3915972530,0.0285914640,343631.4141000000,347061.6767000000,0.9305111540, 
19.1360597900,0.1424381960,0.0649977240,0.0513845250,0.0349898520,0.0769664170,0.0655502200,0.0598282950,0.0561996410,0.0542350830,0.0551814680,0.0568106650,0.0558743910,0.0539387720,0.0723464370,0.0806322210,0.0443915610,0.0548701560,0.3907475280,0.0285566320,354988.9842000000,347841.2655000000,0.9305013940, 
19.1445931500,0.1426872620,0.0651953320,0.0515172030,0.0351110570,0.0772158790,0.0657770960,0.0600167570,0.0563854760,0.0544046030,0.0553511210,0.0569998880,0.0560399060,0.0540949050,0.0725689780,0.0808574980,0.0444947840,0.0550018210,0.3898866380,0.0285220340,342042.1639000000,348620.8542000000,0.9304823280, 
19.1531265100,0.1429821330,0.0652510060,0.0515887450,0.0351356580,0.0774315440,0.0659188290,0.0601409020,0.0565566240,0.0545503870,0.0555136030,0.0571385970,0.0562002700,0.0542682810,0.0727497640,0.0810862560,0.0446031520,0.0551048330,0.3890252080,0.0284877950,352222.8800000000,349400.4430000000,0.9304737170, 
19.1616598700,0.1554869520,0.0664546640,0.0519908710,0.0353370600,0.0779604120,0.0663359500,0.0604837180,0.0568268110,0.0547887850,0.0557248930,0.0573525060,0.0564173530,0.0544925610,0.0731693250,0.0814280640,0.0447750640,0.0553556840,0.3881678840,0.0284531990,356126.5713000000,350367.8906000000,0.9304711330, 
19.1701932300,0.1546660580,0.0665048980,0.0522553430,0.0354327350,0.0780738080,0.0664808790,0.0606516390,0.0570207190,0.0549651830,0.0558999500,0.0575772690,0.0565953770,0.0546392390,0.0733326440,0.0816666640,0.0449530150,0.0555141350,0.3873094350,0.0284160910,347378.2438000000,351915.8221000000,0.9304648580, 
19.1787265900,0.1438858410,0.0659522220,0.0520627090,0.0354038950,0.0780616600,0.0664279710,0.0606448560,0.0570228960,0.0549953430,0.0559409000,0.0576132270,0.0566533960,0.0546769650,0.0733266030,0.0816887200,0.0449172150,0.0554371380,0.3864426590,0.0283757380,355462.2701000000,353463.7535000000,0.9304843320, 
19.1872599500,0.1433937080,0.0657121390,0.0520752980,0.0355187070,0.0781750590,0.0665400280,0.0607772240,0.0570809480,0.0550937010,0.0560159160,0.0576856910,0.0567590180,0.0547762380,0.0734421560,0.0818027200,0.0449140970,0.0555015420,0.3855636780,0.0283328860,350449.2881000000,355011.6850000000,0.9305159270, 
19.1957933100,0.1433020860,0.0655982150,0.0521332660,0.0356057080,0.0782752820,0.0666851240,0.0609281330,0.0572555640,0.0552161310,0.0561615370,0.0578319370,0.0569052620,0.0549251720,0.0736190630,0.0820025700,0.0449928690,0.0556027840,0.3846761710,0.0282898160,349951.5841000000,355901.4593000000,0.9305117750, 
19.2043266700,0.1432160850,0.0657430300,0.0522182900,0.0356954560,0.0784559980,0.0668156790,0.0610361760,0.0573858490,0.0553408960,0.0563102560,0.0579673260,0.0570482180,0.0550404840,0.0737802130,0.0821693270,0.0450865690,0.0556766080,0.3837774520,0.0282470920,358966.6273000000,355492.4532000000,0.9305112220, 
19.2128600300,0.1431552610,0.0658381020,0.0523224050,0.0357632000,0.0786222220,0.0669351420,0.0611569430,0.0575003910,0.0554852840,0.0564265990,0.0581034520,0.0571490160,0.0551637950,0.0739377030,0.0823382720,0.0451624640,0.0557963340,0.3828679840,0.0282048440,356161.9637000000,355083.4472000000,0.9305053860, 
19.2213933900,0.1432166840,0.0660214200,0.0524642810,0.0358224190,0.0788160730,0.0671606960,0.0613362000,0.0576651250,0.0556128440,0.0565787560,0.0582565930,0.0572971860,0.0552936080,0.0741398010,0.0825621930,0.0452543090,0.0559179050,0.3819511740,0.0281621190,353607.3244000000,354674.4411000000,0.9305086810, 
19.2299267500,0.1433646190,0.0662234260,0.0524924040,0.0358645670,0.0789841100,0.0672941070,0.0614354530,0.0577924540,0.0557533880,0.0567150190,0.0583914900,0.0574335480,0.0554124730,0.0742757550,0.0827093880,0.0453319540,0.0559868490,0.3810246660,0.0281193940,355757.3994000000,355066.0848000000,0.9305147430, 
19.2384601100,0.1433598630,0.0661028180,0.0525883500,0.0359816970,0.0791221340,0.0674266440,0.0615543210,0.0578925870,0.0558471510,0.0567858100,0.0584998670,0.0575497110,0.0555243070,0.0744112630,0.0828523620,0.0453905960,0.0560654560,0.3800846010,0.0280771260,354372.0482000000,356527.1384000000,0.9304986180, 
19.2469934700,0.1433897030,0.0662224330,0.0527550220,0.0361142050,0.0793109730,0.0675905580,0.0617312010,0.0580539160,0.0559986830,0.0569427400,0.0586583780,0.0576934630,0.0556757470,0.0746077590,0.0830498740,0.0454898630,0.0561859330,0.3791300540,0.0280381850,363949.8961000000,357988.1920000000,0.9304649310, 
19.2555268300,0.1435930690,0.0665066480,0.0528149450,0.0361595650,0.0795274940,0.0677640580,0.0618584210,0.0581822340,0.0561323250,0.0571038160,0.0587968300,0.0578599980,0.0557849560,0.0747689640,0.0832286360,0.0455534720,0.0562892890,0.3781521700,0.0279996040,353785.0438000000,359449.2456000000,0.9304593770, 
19.2640601900,0.1439139990,0.0666356770,0.0530044860,0.0362897180,0.0796762370,0.0678676270,0.0619958500,0.0582932970,0.0562383900,0.0571928230,0.0588913390,0.0579202400,0.0559040490,0.0749292630,0.0834123640,0.0456346890,0.0563646140,0.3771354960,0.0279565130,366586.7684000000,360649.6562000000,0.9304651150, 
19.2725935500,0.1456599810,0.0673093310,0.0534465280,0.0364517910,0.0803494420,0.0683670900,0.0622486530,0.0585211750,0.0565382410,0.0574089440,0.0591042980,0.0580912540,0.0560908750,0.0753492200,0.0836957040,0.0457577960,0.0565594690,0.3760809850,0.0279075710,367545.9971000000,361609.4373000000,0.9304752650, 
19.2811269100,0.1443950870,0.0668582850,0.0532828360,0.0363645710,0.0800117110,0.0682341360,0.0623008120,0.0585840170,0.0565472910,0.0574956650,0.0591753400,0.0581965400,0.0561718930,0.0752950890,0.0838046190,0.0458208510,0.0566064000,0.3750119160,0.0278542300,361075.0352000000,362569.2184000000,0.9305023210, 
19.2896602700,0.1439459470,0.0668475450,0.0533435850,0.0363951320,0.0800849660,0.0683200590,0.0623783710,0.0586726990,0.0566062490,0.0575608380,0.0592482670,0.0582960130,0.0562440880,0.0753674510,0.0839013800,0.0458741660,0.0566402850,0.3739428770,0.0277977780,358173.8256000000,363528.9995000000,0.9305042390, 
19.2981936300,0.1438763900,0.0668703230,0.0533472870,0.0364946770,0.0802183720,0.0684285450,0.0624843210,0.0587636550,0.0566803710,0.0576674680,0.0593682860,0.0584061220,0.0563463780,0.0754960500,0.0840319910,0.0459323170,0.0567087590,0.3728830620,0.0277421530,372134.6740000000,363812.4223000000,0.9305048020, 
19.3067269900,0.1439094280,0.0669654390,0.0533906670,0.0365654810,0.0803924670,0.0685153790,0.0626176190,0.0588773730,0.0567929730,0.0577653240,0.0594876570,0.0585111310,0.0564532640,0.0756374450,0.0841635960,0.0459904340,0.0567765530,0.3718427810,0.0276900740,368684.9556000000,363666.6524000000,0.9305085110, 
19.3152603500,0.1440929160,0.0671933420,0.0535560880,0.0366045990,0.0805556830,0.0686596150,0.0627322110,0.0589950850,0.0569337460,0.0578732030,0.0596105960,0.0586232030,0.0565783380,0.0757913580,0.0843477980,0.0460604650,0.0568679070,0.3708092380,0.0276375120,368303.3754000000,363520.8826000000,0.9304996470, 
19.3237937100,0.1441627560,0.0671388230,0.0536022980,0.0366422690,0.0806864980,0.0688305730,0.0628540820,0.0591159380,0.0570407460,0.0580107460,0.0597236260,0.0587517400,0.0566837120,0.0759366810,0.0844970270,0.0461392290,0.0569685010,0.3697625080,0.0275823580,360436.8021000000,363375.1127000000,0.9304971530, 
19.3323270700,0.1440963490,0.0671012850,0.0536709890,0.0367075340,0.0808486390,0.0689775380,0.0629807690,0.0592656570,0.0572171970,0.0581300480,0.0598695420,0.0588754440,0.0568015250,0.0761136340,0.0846738670,0.0462034670,0.0570732190,0.3686932790,0.0275246530,361124.2038000000,364027.7293000000,0.9305034970, 
19.3408604300,0.1441127250,0.0671802560,0.0537627470,0.0367434420,0.0810167260,0.0690799840,0.0630710680,0.0593231940,0.0572687440,0.0582113940,0.0599546300,0.0589597650,0.0568861230,0.0762131930,0.0847693220,0.0462553260,0.0571239570,0.3676033650,0.0274643790,375633.5343000000,365016.6674000000,0.9305000660, 
19.3493937900,0.1445147830,0.0675600630,0.0539080040,0.0368727460,0.0812715030,0.0692925230,0.0632055920,0.0594940200,0.0573801580,0.0583329780,0.0600786020,0.0590969060,0.0570056260,0.0763589500,0.0849477960,0.0463371580,0.0572096630,0.3665051380,0.0274059860,369216.3600000000,366005.6054000000,0.9304974800, 
19.3579271500,0.1450688240,0.0677236500,0.0540225820,0.0370224310,0.0813699410,0.0694665750,0.0633527720,0.0596547560,0.0575033810,0.0584676190,0.0602090430,0.0592009670,0.0570962460,0.0765252300,0.0851038920,0.0464196070,0.0572764650,0.3654023550,0.0273500590,360132.4907000000,366994.5435000000,0.9304900740, 
19.3664605100,0.1446901360,0.0675457560,0.0540097090,0.0369784070,0.0813597440,0.0694107840,0.0633680550,0.0596299520,0.0575156110,0.0584956690,0.0602690490,0.0592503340,0.0571736470,0.0765682730,0.0851743260,0.0464607570,0.0573170480,0.3642904130,0.0272948450,364116.8512000000,367510.4220000000,0.9304967650, 
19.3749938700,0.1444530240,0.0676962840,0.0540886530,0.0370244980,0.0814989960,0.0695105780,0.0634439470,0.0596850770,0.0576019670,0.0585646800,0.0603485170,0.0593487680,0.0572707560,0.0766779180,0.0852856740,0.0464996140,0.0573781510,0.3631660710,0.0272378740,372112.3442000000,367904.6358000000,0.9305080110, 
19.3835272300,0.1444017720,0.0677592900,0.0541022930,0.0371467340,0.0815781490,0.0696553250,0.0635769770,0.0598141010,0.0577055520,0.0586842700,0.0604444170,0.0594399310,0.0573540790,0.0767954840,0.0854218410,0.0465438910,0.0574543130,0.3620281790,0.0271794750,366358.0960000000,368298.8495000000,0.9305059800, 
19.3920605900,0.1444765950,0.0677327350,0.0541282010,0.0371873130,0.0816905480,0.0697218140,0.0636832300,0.0599104580,0.0577976300,0.0587761640,0.0605578870,0.0595361060,0.0574369150,0.0769432740,0.0855221460,0.0466031350,0.0575259540,0.3608743970,0.0271178950,364463.4028000000,368693.0632000000,0.9304958120, 
