count rate: 
time (min),count rate (Hz)
8.486933333333333,54225
8.4887,55465
8.490450000000001,53653
8.492216666666668,53110
8.493933333333334,53749
8.495700000000001,53749
8.497416666666668,53720
8.499216666666666,54168
8.500933333333332,54092
8.502699999999999,54416
8.504416666666666,55313
8.506333333333334,52986
8.508066666666666,54531
8.509816666666667,53863
8.51155,54855
8.513299999999999,55389
8.515066666666666,53653
8.516816666666667,54674
8.518549999999999,54779
8.520300000000001,54588
8.522033333333333,54893
8.523816666666667,53892
8.525550000000001,53663
8.5273,54779
8.529033333333334,53501
8.530783333333334,54674
8.532549999999999,54187
8.5343,54521
8.536033333333334,55208
8.537783333333334,54740
8.539666666666667,54397
8.541433333333334,53071
8.543150000000001,54378
8.544916666666667,54960
8.546666666666665,53720
8.548433333333332,54874
8.55015,54540
8.551916666666667,53148
8.553633333333332,55122
8.555433333333333,53949
8.55715,54750
8.558916666666667,54578
8.560633333333334,53682
8.5624,55503
8.564150000000001,54655
8.565916666666668,53749
8.567633333333333,53510
8.5694,52919
8.571116666666667,54693
8.573033333333333,53701
8.574766666666667,54492
8.576516666666667,53071
8.578250000000001,55046
8.580033333333335,54178
8.581766666666665,53968
8.583516666666666,53148
8.58525,54779
8.587,54864
8.588766666666666,54903
8.590516666666668,52862
8.59225,54101
8.593999999999999,54178
8.595733333333333,54368
8.597516666666667,53873
8.599250000000001,54254
8.600999999999999,53787
8.602733333333333,54311
8.604483333333333,53920
8.606366666666666,52785
8.608133333333335,53443
8.60985,53176
8.611616666666666,53281
8.613366666666668,54931
8.615133333333334,52881
8.616849999999999,54073
8.618616666666666,54340
8.620333333333333,53873
8.622133333333332,53730
8.623850000000001,54740
8.625616666666668,55198
8.627333333333333,55294
8.629099999999999,53539
8.630850000000001,54244
8.632616666666667,53129
8.634333333333332,54206
8.636100000000001,53424
8.637816666666668,53920
8.639733333333334,53920
8.641466666666668,54416
8.643216666666666,54368
8.64495,53882
8.646733333333334,54807
8.648466666666668,53968
8.650216666666667,54559
8.651949999999999,54397
8.653699999999999,54702
8.655466666666666,54168
8.657216666666667,54836
8.658950000000001,54187
8.6607,54264
8.662433333333333,53958
8.664216666666666,53396
8.66595,54378
8.6677,54988
8.669433333333334,52785
8.671183333333333,54006
8.673066666666667,54159
8.674833333333334,54016
8.676549999999999,55131
8.678316666666666,53138
8.680066666666667,54492
8.681833333333334,54178
8.68355,54521
8.685316666666667,54063
8.687033333333334,55360
8.688833333333333,55866
8.69055,54512
8.692316666666667,55093
8.694033333333334,53997
8.6958,54655
8.69755,54655
8.699316666666666,55236
8.701033333333333,54044
8.7028,54531
8.704516666666667,53834
8.706433333333333,52070
8.708166666666667,54969
8.709916666666667,54464
8.711683333333333,53329
8.713433333333334,54073
8.715166666666667,53510
8.716916666666666,51841
8.71865,53930
8.720433333333334,53749
8.722166666666668,54874
8.723916666666666,53710
8.72565,54216
8.727399999999999,53405
8.729166666666666,55837
8.730916666666667,53453
8.73265,54044
8.734399999999999,54311
8.736133333333333,52776
8.737916666666667,53482
8.739766666666666,55608
8.741533333333333,54016
8.74325,53682
8.745049999999999,55570
8.746766666666668,53911
8.748533333333334,53253
8.750249999999999,53281
8.752016666666666,53281
8.753766666666667,53443
8.755533333333334,54979
8.757249999999999,55170
8.759016666666668,55131
8.760733333333333,55160
8.762533333333332,53091
8.764250000000001,53691
8.766016666666667,53682
8.767733333333332,54807
8.769466666666666,54693
8.77125,54864
8.773133333333334,52757
8.774866666666666,53529
8.776616666666666,53949
8.778383333333332,55303
8.780133333333334,54512
8.781866666666668,53691
8.783616666666667,53968
8.785349999999999,55007
8.787133333333333,53672
8.788866666666667,54636
8.790616666666667,53348
8.792350000000001,53939
8.794099999999998,54492
8.795866666666665,53205
8.797616666666666,54254
8.79935,54111
8.801066666666665,53472
8.802816666666667,54445
8.804583333333333,54454
8.806466666666667,54988
8.808233333333334,53882
8.809983333333333,53672
8.81175,52900
8.813466666666667,53453
8.815233333333333,54845
8.81695,55694
8.81875,54445
8.820466666666666,54397
8.822233333333333,53472
8.82395,53091
8.825683333333334,54388
8.827466666666668,54225
8.829199999999998,54683
8.83095,54779
8.832683333333334,55084
8.834433333333333,55313
8.836183333333334,54340
8.837950000000001,52938
8.839833333333333,54655
8.841566666666667,54235
8.843349999999999,54178
8.845083333333333,53997
8.846833333333333,53377
8.848566666666667,54683
8.850316666666666,54883
8.852083333333333,53682
8.853833333333334,53215
8.855566666666666,54378
8.857283333333333,55274
8.85905,54225
8.860800000000001,53853
8.862550000000001,54817
8.864283333333333,53701
8.866033333333332,53052
8.867766666666666,54140
8.86955,55112
8.871283333333334,53653
8.873166666666666,54063
8.874933333333333,54311
8.876683333333334,54302
8.878449999999999,53787
8.880166666666666,55179
8.8819,53644
8.883649999999999,55618
8.885449999999999,53472
8.887166666666667,53396
8.8889,53501
8.890649999999999,53958
8.892383333333333,53291
8.894166666666667,53148
8.895883333333334,53377
8.897650000000001,55246
8.899366666666667,53768
8.901133333333332,53968
8.902883333333333,54101
8.90465,54035
8.906533333333334,53386
8.908300000000001,52957
8.91005,53548
8.911783333333334,53482
8.913499999999999,53739
8.915266666666668,51851
8.917016666666665,54216
8.918783333333332,54054
8.920500000000001,54111
8.922266666666667,54206
8.923983333333332,53663
8.925766666666668,53510
8.9275,54683
8.92925,53987
8.930983333333334,54807
8.932733333333335,54082
8.934500000000002,54454
8.936249999999999,55847
8.937983333333333,54407
8.939866666666667,53987
8.941666666666666,53234
8.943383333333333,53415
8.945116666666667,53586
8.946866666666667,54063
8.948600000000001,55017
8.950383333333333,54082
8.952116666666665,54893
8.953866666666666,55017
8.9556,54674
8.95735,54225
8.959100000000001,55150
8.960866666666668,54073
8.962583333333333,54121
8.96435,54216
8.966066666666668,54368
8.967866666666668,54235
8.969583333333333,53272
8.971349999999999,55484
8.9732,52309
8.975,53958
8.976716666666666,53691
8.978483333333333,52890
8.9802,55322
8.981966666666667,54121
8.983716666666668,54006
8.985466666666667,54063
8.9872,54082
8.988949999999999,53644
8.990683333333333,54082
8.992466666666667,54779
8.994200000000001,55332
8.995949999999999,54416
8.997683333333333,53434
8.999433333333334,53853
9.001200000000001,53215
9.00295,52776
9.004683333333332,53071
9.006599999999999,53415
9.008333333333333,54092
9.010083333333334,54759
9.011816666666666,54330
9.013566666666666,53682
9.015316666666667,54206
9.017083333333334,54111
9.018800000000001,55284
9.020566666666667,54521
9.022283333333332,55027
9.024083333333333,53672
9.0258,54130
9.027566666666667,53386
9.029283333333332,53958
9.03105,53977
9.0328,53567
9.034566666666667,53672
9.036283333333333,54531
9.03805,54092
9.039933333333332,53901
9.041699999999999,53882
9.043416666666667,54130
9.045183333333334,55789
9.046899999999999,53968
9.048683333333335,53157
9.050416666666667,53892
9.052166666666666,54330
9.053900000000001,53453
9.055650000000002,53100
9.057416666666667,53720
9.059166666666666,53825
9.0609,52986
9.06265,53043
9.064383333333334,54054
9.066166666666668,52824
9.0679,52452
9.069649999999999,53415
9.071383333333333,53863
9.0733,54693
9.075033333333332,54626
9.076783333333333,54006
9.078516666666667,54168
9.080266666666667,54597
9.082016666666668,54454
9.083783333333335,54225
9.0855,53482
9.087266666666666,52957
9.088983333333335,53882
9.090783333333333,54283
9.092499999999999,54416
9.094266666666666,54292
9.095983333333333,54693
9.09775,54855
9.099500000000001,54187
9.101266666666668,54044
9.102983333333333,54883
9.104749999999999,54206
9.106633333333333,55093
9.108383333333334,53939
9.110116666666666,54168
9.111866666666666,55284
9.1136,54054
9.115383333333334,53386
9.117116666666668,53863
9.118866666666666,53939
9.1206,54206
9.122350000000001,53596
9.124116666666668,54864
9.125866666666667,53920
9.127599999999999,53720
9.129349999999999,53548
9.131083333333333,54044
9.132866666666667,53081
9.134600000000001,54531
9.13635,52585
9.138083333333332,52738
9.139999999999999,53634
9.141716666666667,53997
9.143483333333334,54473
9.145199999999999,54349
9.147,53997
9.148716666666667,53644
9.150483333333334,55036
9.152199999999999,54721
9.153966666666667,54645
9.155716666666667,54817
9.157483333333333,54817
9.1592,54521
9.160966666666667,54407
9.162683333333332,54874
9.164483333333333,52900
9.1662,54302
9.167966666666667,54922
9.169683333333333,52576
9.17145,53110
9.173333333333334,52890
9.175083333333333,53501
9.176816666666667,55379
9.178566666666667,54969
9.180333333333333,54330
9.182083333333333,54101
9.183816666666667,54264
9.185566666666666,52833
9.1873,54550
9.189083333333334,54779
9.190816666666667,54721
9.192566666666666,54121
9.1943,53968
9.196050000000001,54912
9.197816666666666,53529
9.199566666666668,55532
9.2013,53586
9.203049999999999,54273
9.204783333333333,53195
9.206700000000001,54197
9.208416666666666,53710
9.210183333333333,54292
9.211933333333333,52719
9.213699999999999,54101
9.215416666666666,53281
9.217183333333333,53520
9.2189,53815
9.220699999999999,54826
9.222416666666668,54073
9.224183333333334,54178
9.225899999999999,53234
9.227666666666666,53634
9.229416666666667,53596
9.231183333333332,54044
9.232900000000001,53358
9.234633333333333,55007
9.236383333333333,53405
9.238149999999999,53586
9.240033333333335,53949
9.241783333333332,53873
9.243516666666666,54464
9.245299999999999,54721
9.247033333333333,54435
9.248783333333334,53949
9.250516666666666,53606
9.252266666666666,55027
9.254033333333332,54159
9.255783333333333,53739
9.257516666666668,55685
9.259266666666667,53606
9.260999999999999,53272
9.262783333333335,53596
9.264516666666667,53863
9.266233333333334,54054
9.268000000000001,53577
9.269716666666666,54016
9.271516666666667,53091
9.273400000000001,54664
9.275116666666666,53749
9.276883333333334,54826
9.278633333333334,54388
9.280399999999998,53205
9.282116666666667,53625
9.283883333333334,53968
9.285599999999999,52947
9.2874,53730
9.289116666666667,53977
9.290850000000001,52537
9.2926,54187
9.294333333333332,53672
9.296116666666668,59518
9.29785,55732
9.2996,54206
9.301333333333334,54082
9.303083333333332,55246
9.30485,54826
9.306733333333334,53424
9.308483333333333,53300
9.310216666666667,53329
9.312000000000001,53300
9.313733333333333,54712
9.315483333333333,57315
9.317216666666667,55036
9.318933333333332,52890
9.320733333333333,53415
9.32245,54473
9.324216666666667,52394
9.325933333333333,53977
9.3277,53682
9.329450000000001,54187
9.331216666666668,54674
9.332933333333333,54626
9.3347,54740
9.336416666666667,53977
9.338216666666666,54769
9.3401,54531
9.341816666666666,53663
9.34355,53892
9.345333333333334,55141
9.347066666666667,53577
9.348816666666666,54655
9.35055,53796
9.352300000000001,54082
9.354066666666666,55522
9.355816666666668,55303
9.35755,54779
9.359299999999999,54292
9.361033333333333,52890
9.362816666666667,54922
9.364550000000001,53596
9.366299999999999,55046
9.368033333333333,53024
9.369783333333334,54244
9.371550000000001,53386
9.373433333333333,54149
9.37515,53710
9.376916666666666,54025
9.378666666666668,54454
9.380433333333334,55561
9.382149999999999,52881
9.383916666666666,54368
9.385633333333335,52947
9.387433333333332,54550
9.389150000000001,53586
9.390916666666667,54025
9.392633333333333,54292
9.394399999999999,54817
9.39615,55065
9.397916666666667,53939
9.399633333333332,53682
9.401399999999999,53663
9.403116666666667,54445
9.4049,55894
9.406766666666666,55217
9.408516666666666,53482
9.410283333333332,53682
9.412033333333333,54578
9.413766666666668,55093
9.415516666666667,54435
9.417249999999999,54712
9.419033333333335,53806
9.420766666666667,53768
9.422516666666667,54340
9.424250000000001,54378
9.425999999999998,53567
9.427766666666667,54464
9.429516666666666,54655
9.43125,54912
9.433,53482
9.434733333333332,54416
9.436516666666668,53586
9.438233333333333,55189
9.440133333333334,54006
9.441849999999999,55131
9.44365,55112
9.445366666666667,55828
9.447133333333333,54788
9.44885,54883
9.450616666666667,53834
9.452366666666668,53949
9.454133333333335,54693
9.45585,54559
9.457616666666667,54292
9.459333333333332,54864
9.461133333333333,53567
9.46285,54388
9.464616666666666,54273
9.466333333333333,53844
9.4681,54244
9.469850000000001,54492
9.4716,53215
9.473466666666667,53577
9.475249999999999,53348
9.476983333333333,53815
9.478733333333334,55484
9.480466666666667,53691
9.482216666666666,54531
9.483983333333333,54302
9.485733333333334,55284
9.487466666666668,54740
9.489216666666666,54044
9.49095,53873
9.492733333333332,54559
9.494466666666666,54464
9.496216666666667,54225
9.497949999999999,54883
9.499699999999999,54740
9.50145,53691
9.503216666666667,54645
9.504933333333334,54740
9.506833333333333,53987
9.508583333333332,53262
9.510349999999999,54502
9.512066666666668,54531
9.513833333333334,55027
9.515549999999999,55398
9.51735,54626
9.519066666666667,54521
9.520833333333334,53768
9.522549999999999,52604
9.524316666666666,52499
9.526066666666667,54521
9.527816666666666,54779
9.52955,54216
9.5313,54349
9.533033333333332,54588
9.534816666666668,53386
9.53655,53787
9.5383,54798
9.540166666666666,54197
9.541950000000002,53415
9.543683333333332,54330
9.545433333333333,55208
9.547166666666667,53768
9.548916666666665,55055
9.550683333333334,54101
9.552433333333333,54368
9.554166666666667,53758
9.555916666666667,54416
9.557649999999999,54082
9.559433333333335,52947
9.56115,53071
9.562916666666666,54445
9.564633333333335,54092
9.5664,54063
9.568150000000001,54740
9.569916666666668,53625
9.571633333333333,54655
9.573566666666666,55255
9.575283333333335,54616
9.577050000000002,54855
9.578766666666667,53863
9.580533333333333,55494
9.582283333333333,52700
9.58405,53873
9.585766666666666,54807
9.587533333333333,52909
9.58925,54531
9.591033333333334,52862
9.592766666666668,55675
9.594516666666667,54883
9.59625,54311
9.598000000000001,53186
9.599766666666666,53873
9.601516666666667,53005
9.603250000000001,53730
9.604999999999999,54101
9.6069,53653
9.608650000000001,54435
9.610383333333335,53834
9.612133333333333,53815
9.613866666666667,53968
9.615649999999999,52642
9.617383333333333,52633
9.619133333333334,54187
9.620866666666666,54273
9.622616666666666,54445
9.624366666666667,54206
9.626133333333334,54645
9.62785,53272
9.629616666666667,53768
9.631333333333334,55828
9.633133333333335,53815
9.63485,54178
9.636616666666667,53720
9.638333333333332,53968
9.640266666666667,53949
9.641983333333334,53596
9.643750000000001,55561
9.645466666666666,54454
9.647233333333332,54063
9.648983333333332,54492
9.650733333333333,53968
9.652466666666667,54407
9.654216666666667,53310
9.655949999999999,53873
9.657733333333335,54397
9.659466666666667,54054
9.661216666666666,53939
9.66295,54588
9.664666666666667,54464
9.666466666666668,53653
9.668183333333333,53195
9.66995,53749
9.671666666666665,54607
9.6736,53977
9.67535,54264
9.677083333333334,53720
9.678833333333333,54616
9.680566666666666,52633
9.682350000000001,53472
9.684066666666666,54550
9.685833333333333,54502
9.68755,54407
9.689316666666667,54054
9.691066666666668,55189
9.692833333333335,53758
9.69455,53739
9.696283333333334,54540
9.698033333333333,53911
9.699800000000002,53920
9.701549999999999,55150
9.703283333333333,53453
9.705033333333335,54817
9.706966666666666,52642
9.708683333333333,53958
9.71045,54302
9.712166666666667,54197
9.713950000000001,55427
9.715683333333335,53815
9.717433333333334,54521
9.719166666666666,54893
9.720883333333335,54607
9.722683333333332,53863
9.724400000000001,54130
9.726166666666668,54740
9.727883333333333,54445
9.729649999999999,54082
9.731400000000001,54006
9.733166666666667,52642
9.734883333333332,53777
9.736649999999999,53720
9.738366666666668,53949
9.7403,54206
9.742050000000001,53548
9.743783333333333,54092
9.745533333333332,54006
9.747283333333334,54454
9.74905,55046
9.750766666666667,54225
9.7525,53758
9.754250000000001,52461
9.756016666666666,54302
9.757766666666667,53911
9.759500000000001,52785
9.761249999999999,54111
9.762983333333333,53691
9.764766666666667,53663
9.766500000000001,53329
9.76825,53758
9.769983333333332,54426
9.771733333333334,53215
9.77365,55179
9.775383333333334,54864
9.777116666666666,54817
9.778866666666666,53377
9.780650000000001,52738
9.782383333333334,52433
9.7841,54502
9.785866666666667,53911
9.787583333333334,54273
9.789383333333335,54883
9.7911,55112
9.792866666666667,54454
9.794583333333332,54922
9.796349999999999,54683
9.7981,54473
9.799866666666667,53462
9.801583333333333,54321
9.80335,54674
9.805066666666667,53424
9.806983333333333,53224
9.808716666666667,54283
9.810466666666667,54502
9.812233333333333,54254
9.813983333333335,54244
9.815716666666667,54655
9.817466666666666,53701
9.8192,54578
9.820983333333334,54807
9.822716666666668,53977
9.824466666666666,54750
9.8262,53825
9.82795,54512
9.829716666666666,53825
9.831466666666667,53901
9.8332,54578
9.834949999999999,53987
9.836683333333333,52633
9.838466666666667,53434
9.840316666666666,54864
9.842083333333333,53997
9.843833333333333,53749
9.845599999999999,53539
9.847316666666668,55341
9.849083333333335,53310
9.8508,54693
9.852599999999999,55150
9.854316666666668,53310
9.856083333333334,54359
9.857799999999999,55894
9.859566666666666,53739
9.861316666666665,54368
9.863083333333332,53091
9.864800000000001,53977
9.866566666666667,54378
9.868283333333332,52614
9.870083333333334,54101
9.8718,53148
9.873683333333334,53596
9.875416666666666,53529
9.877199999999998,52604
9.878933333333332,54550
9.880683333333334,54016
9.882416666666668,53968
9.884166666666665,54950
9.885933333333332,54216
9.887683333333333,54740
9.889416666666667,54054
9.891166666666667,54073
9.892899999999999,54807
9.894683333333335,51336
9.896416666666665,54435
9.898166666666667,53787
9.899900000000001,53482
9.90165,53300
9.903416666666667,52833
9.905166666666666,53930
9.907016666666667,54349
9.908816666666667,53510
9.910533333333332,53577
9.9123,55112
9.914016666666667,53701
9.915783333333334,54378
9.917533333333333,53901
9.9193,53958
9.921016666666667,54512
9.922783333333333,53882
9.9245,54559
9.926299999999999,54225
9.928016666666668,55112
9.929783333333335,54168
9.9315,54006
9.933266666666666,54378
9.935016666666666,53634
9.936783333333333,54121
9.938499999999999,52785
9.940383333333333,54073
9.94215,53386
9.943900000000001,54378
9.945633333333335,52719
9.947383333333333,54569
9.949116666666667,53396
9.950899999999999,54616
9.952633333333333,53997
9.954383333333334,54159
9.956116666666667,54588
9.957866666666666,54092
9.959633333333333,53081
9.961383333333334,53682
9.963116666666668,54664
9.964866666666667,54998
9.9666,54721
9.968383333333332,52728
9.970116666666666,53300
9.971866666666667,54712
9.973716666666666,54559
9.975516666666666,53920
9.977233333333334,54855
9.979000000000001,53577
9.980716666666666,54178
9.982483333333333,53730
9.984233333333332,54521
9.985999999999999,53720
9.987716666666667,53224
9.989483333333334,53606
9.991199999999999,54054
9.993,54702
9.994716666666667,53606
9.996483333333334,54664
9.998200000000001,53110
9.999966666666667,54206
10.00171666666667,53730
10.00348333333333,54645
10.0052,53071
10.00711666666667,53205
10.00885,53853
10.0106,53815
10.01233333333333,53091
10.01408333333333,54283
10.01585,53281
10.0176,54016
10.01933333333333,54416
10.02108333333333,54683
10.02281666666667,55465
10.0246,54712
10.02633333333333,55522
10.02808333333333,54483
10.02981666666667,55494
10.03156666666667,55074
10.03333333333333,53749
10.03508333333333,54941
10.03681666666666,54416
10.03856666666667,53997
10.04045,55608
10.04221666666667,53119
10.04393333333333,53653
10.0457,53396
10.04741666666667,54302
10.04921666666667,54302
10.05093333333333,53167
10.0527,55551
10.05441666666667,54359
10.05618333333333,53901
10.05793333333333,55437
10.0597,53863
10.06141666666667,55303
10.06318333333333,54054
10.0649,53863
10.0667,54645
10.06841666666667,53701
10.07018333333333,53825
10.0719,52833
10.07381666666667,54063
10.07555,54264
10.0773,54407
10.07903333333333,53892
10.08078333333333,54216
10.08255,53691
10.0843,53081
10.08603333333333,53949
10.08778333333333,54502
10.08951666666667,54607
10.0913,53262
10.09303333333333,54321
10.09478333333333,54187
10.09651666666667,54378
10.09826666666667,53491
10.10003333333333,53634
10.10178333333333,54197
10.10351666666667,54321
10.10523333333333,54988
10.10715,54235
10.10891666666667,54340
10.11063333333333,53453
10.1124,53110
10.11411666666667,53424
10.11591666666667,53720
10.11763333333333,55418
10.1194,54349
10.12111666666667,52852
10.12288333333333,52881
10.12463333333333,54941
10.1264,54473
10.12811666666667,54540
10.12985,55360
10.1316,55971
10.13336666666667,54292
10.13511666666667,53977
10.13685,53615
10.1386,53567
10.14051666666667,55189
10.14225,54178
10.144,54159
10.14573333333333,53510
10.14748333333333,54292
10.14925,53224
10.151,53577
10.15273333333333,53243
10.15448333333333,54321
10.15621666666667,54731
10.158,54273
10.15973333333333,54130
10.16145,53691
10.16321666666667,54130
10.16493333333333,54130
10.16671666666667,53653
10.16845,53853
10.1702,53348
10.17193333333333,54359
10.17385,53815
10.17561666666667,54664
10.17733333333333,54082
10.1791,53215
10.18085,54388
10.18261666666667,54416
10.18433333333333,53777
10.18606666666667,54178
10.18781666666667,54464
10.18958333333333,53443
10.19133333333333,54655
10.19306666666666,53796
10.19481666666667,53567
10.19655,54197
10.19833333333333,54368
10.20005,54426
10.20181666666667,54645
10.20353333333333,52824
10.2053,53920
10.20721666666667,55084
10.20895,53815
10.2107,53129
10.21243333333333,53825
10.21421666666667,54979
10.21595,55370
10.21766666666667,54855
10.21943333333333,53396
10.22115,55074
10.22295,54016
10.22466666666667,54578
10.22643333333333,53644
10.22815,54683
10.2299,55370
10.23166666666667,55236
10.23341666666667,54235
10.23515,54216
10.2369,55847
10.23863333333333,54483
10.24055,52957
10.24228333333333,53749
10.24403333333333,54254
10.24576666666667,55398
10.24755,53873
10.24928333333333,54702
10.25103333333333,53853
10.25276666666667,54035
10.25451666666667,54559
10.25628333333333,54435
10.25803333333333,54111
10.25976666666667,54788
10.26151666666667,55437
10.26323333333333,53749
10.26503333333333,54483
10.26675,54903
10.26851666666667,54292
10.27023333333333,55274
10.272,53853
10.27388333333333,54359
10.27565,54588
10.27736666666667,54264
10.27916666666667,56180
10.28088333333333,54035
10.28265,54941
10.28436666666667,55313
10.28613333333333,56171
10.28788333333333,55599
10.28963333333333,54903
10.29136666666667,55541
10.29311666666667,55389
10.29485,58135
10.29663333333333,54607
10.29836666666667,54359
10.30011666666667,55494
10.30185,55122
10.3036,54197
10.30536666666667,63753
10.30725,53930
10.30898333333333,54073
10.31073333333333,55389
10.3125,55112
10.31425,55198
10.31598333333333,56447
10.31773333333333,55217
10.31946666666667,55294
10.32125,54874
10.32296666666667,54607
10.32473333333333,54244
10.32645,55513
10.32821666666667,54445
10.32996666666667,54159
10.33173333333333,54283
10.33345,54035
10.33521666666667,55055
10.33693333333333,55284
10.33873333333333,55866
10.34058333333333,53768
10.34235,53739
10.34406666666667,53968
10.34586666666667,54063
10.34758333333333,52881
10.34935,54407
10.35106666666667,54044
10.35281666666667,55112
10.35458333333333,55513
10.35633333333333,54731
10.35806666666667,54397
10.35981666666667,54082
10.36155,54397
10.36333333333333,53844
10.36506666666667,53882
10.36681666666667,54044
10.36855,55599
10.3703,54492
10.37206666666667,53796
10.37395,54244
10.37568333333333,56505
10.37746666666667,54655
10.3792,55522
10.38095,54521
10.38268333333333,54531
10.38443333333333,74234
10.38618333333333,54264
10.38795,54025
10.38966666666667,54225
10.39143333333333,54531
10.39315,52776
10.39495,55055
10.39666666666667,55017
10.39843333333333,54264
10.40015,53205
10.40191666666667,54893
10.40366666666667,55313
10.40543333333333,54683
10.40728333333333,54159
10.40905,54655
10.4108,54569
10.41255,54512
10.41428333333333,54521
10.41603333333333,54931
10.41776666666667,54550
10.41955,55761
10.42128333333333,53501
10.42303333333333,53730
10.42476666666667,54645
10.42651666666667,54845
10.42828333333333,54655
10.43003333333333,52900
10.43176666666667,54311
10.43351666666667,53949
10.43525,55465
10.43703333333333,53749
10.43876666666667,53453
10.44065,55065
10.44238333333333,53405
10.44416666666667,54750
10.44588333333333,54359
10.44765,54054
10.44936666666667,52900
10.45113333333333,54550
10.45288333333333,55837
10.45465,53205
10.45636666666667,55093
10.45813333333333,53873
10.45985,54101
10.46165,53968
10.46336666666667,54121
10.46513333333333,53606
10.46685,55150
10.46861666666667,53186
10.47036666666667,54321
10.47213333333333,55179
10.47398333333333,55112
10.47576666666667,53720
10.4775,54712
10.47925,53720
10.48098333333333,53958
10.48273333333333,54912
10.4845,53873
10.48625,54254
10.48798333333333,55360
10.48973333333333,53787
10.49146666666667,54464
10.49325,54302
10.49498333333333,53529
10.49673333333333,55694
10.49846666666667,53052
10.50021666666667,55246
10.50198333333333,54292
10.50373333333333,54235
10.50546666666667,52785
10.50735,54082
10.5091,53148
10.51086666666667,55398
10.51258333333333,54721
10.51435,55780
10.51606666666667,53949
10.51786666666667,54197
10.51958333333333,54016
10.52135,53424
10.52306666666667,52890
10.52483333333333,55084
10.52658333333333,54197
10.52835,54693
10.53006666666667,52738
10.53183333333333,53739
10.53355,54922
10.53535,52738
10.53706666666667,54855
10.5388,54416
10.54068333333333,54121
10.54246666666667,54512
10.5442,54607
10.54595,53453
10.54768333333333,54693
10.54943333333333,53243
10.5512,53329
10.55295,52890
10.55468333333333,54407
10.55643333333333,52270
10.55816666666667,55294
10.55995,54244
10.56168333333333,54426
10.5634,54464
10.56516666666667,54855
10.56688333333333,55685
10.56868333333333,53691
10.5704,54912
10.57216666666667,53806
10.57408333333333,54082
10.5758,54416
10.57756666666667,53920
10.57928333333333,54483
10.58105,53520
10.5828,55007
10.58456666666667,54244
10.58628333333333,53892
10.58805,54445
10.58976666666667,54988
10.59156666666667,52928
10.59328333333333,55236
10.59501666666667,53176
10.59676666666667,54340
10.5985,54121
10.60028333333333,54187
10.60201666666667,52633
10.60376666666667,54388
10.6055,53720
10.60741666666667,53653
10.60916666666667,57067
10.6109,54941
10.61265,54292
10.61438333333333,54893
10.61616666666667,53396
10.6179,54817
10.61965,54769
10.62138333333333,54435
10.6231,53873
10.6249,52967
10.62661666666667,54006
10.62838333333333,53367
10.6301,53691
10.63186666666667,53043
10.63361666666667,54063
10.63538333333333,54330
10.6371,53319
10.63886666666667,54378
10.64078333333333,55265
10.6425,54283
10.64426666666666,52785
10.64598333333333,54674
10.64771666666667,53987
10.6495,54054
10.65123333333333,54197
10.65298333333333,53920
10.65471666666667,54874
10.65646666666667,52967
10.65823333333333,52814
10.65998333333333,53787
10.66171666666667,53968
10.66346666666667,54273
10.6652,52881
10.66698333333333,52700
10.66871666666667,54082
10.67046666666667,54149
10.6722,54655
10.67411666666667,54340
10.67586666666667,54759
10.6776,54206
10.67931666666667,53443
10.68108333333333,53615
10.68283333333333,53071
10.6846,54445
10.68631666666667,55093
10.68808333333333,53539
10.6898,54101
10.6916,53033
10.69331666666667,53377
10.69508333333333,53148
10.6968,54569
10.69856666666667,53539
10.70031666666667,54159
10.70208333333333,54912
10.7038,52785
10.70556666666667,54388
10.70745,53434
10.7092,54340
10.71093333333333,54674
10.71268333333333,52862
10.71445,54492
10.7162,52204
10.71793333333333,54216
10.71968333333333,53062
10.72141666666667,53138
10.7232,53052
10.72493333333333,53424
10.72668333333333,54025
10.72841666666667,54979
10.73016666666667,53930
10.73193333333333,54359
10.73368333333333,54340
10.73541666666667,52709
10.73716666666667,53119
10.7389,53243
10.74081666666667,52547
10.74253333333333,53701
10.7443,53672
10.74601666666667,52843
10.74781666666667,53119
10.74953333333333,54035
10.7513,54225
10.75301666666667,52967
10.75478333333333,53873
10.75653333333333,53291
10.7583,53768
10.76001666666667,53920
10.76178333333333,55046
10.7635,53930
10.7653,53567
10.76701666666667,53014
10.76878333333333,52833
10.7705,53901
10.77226666666667,52967
10.77415,54473
10.7759,54235
10.77763333333333,54216
10.77938333333333,54550
10.78115,54550
10.7829,53768
10.78463333333333,53138
10.78638333333333,53949
10.78811666666667,54454
10.7899,63343
10.79163333333333,53730
10.79338333333333,54321
10.79511666666667,54616
10.79686666666667,54130
10.79863333333333,53339
10.80038333333333,54035
10.80211666666667,54445
10.80386666666667,54101
10.8056,54092
10.80751666666667,54512
10.80923333333333,54197
10.811,53987
10.81275,53987
10.81451666666667,53672
10.81623333333333,54922
10.818,53720
10.81971666666667,53834
10.82151666666667,53739
10.82323333333333,54302
10.825,54864
10.82671666666667,55351
10.82848333333333,55036
10.83023333333333,55141
10.83198333333333,53672
10.83371666666667,54950
10.83546666666667,54492
10.8372,54111
10.83898333333333,55055
10.84085,55027
10.8426,55179
10.84433333333333,55360
10.84611666666667,54197
10.84785,55618
10.8496,54607
10.85133333333333,55551
10.85308333333333,54702
10.85485,55141
10.8566,53825
10.85833333333333,55751
10.86008333333333,54922
