time (min),raw light scattering data: detector voltage  (V) detector 2,raw light scattering data: detector voltage  (V) detector 3,raw light scattering data: detector voltage  (V) detector 4,raw light scattering data: detector voltage  (V) detector 5,raw light scattering data: detector voltage  (V) detector 6,raw light scattering data: detector voltage  (V) detector 7,raw light scattering data: detector voltage  (V) detector 8,raw light scattering data: detector voltage  (V) detector 9,raw light scattering data: detector voltage  (V) detector 10,raw light scattering data: detector voltage  (V) detector 11,raw light scattering data: detector voltage  (V) detector 12,raw light scattering data: detector voltage  (V) detector 13,raw light scattering data: detector voltage  (V) detector 14,raw light scattering data: detector voltage  (V) detector 15,raw light scattering data: detector voltage  (V) detector 16,raw light scattering data: detector voltage  (V) detector 17,raw light scattering data: detector voltage  (V) detector 18,UV absorbance data: absorbance  (AU) channel 1,UV absorbance data: absorbance  (AU) channel 2,count rate: count rate  (Hz),count rate at corr. func.: count rate  (Hz),Forward Laser Monitor: Forward Laser Monitor  (V),Auto-inject Signal: Auto-inject Signal
0.0016,0.08302490267876085,0.02726939260723965,0.01282313600913841,0.006503762532129639,0.01525773768757453,0.01162291064117916,0.01009150517820614,0.009044514896782116,0.008805670946827868,0.009285126552304509,0.009364144620392978,0.009289396728611994,0.009436094431417895,0.01362612319549218,0.01747433283141226,0.01525278999183869,0.02035846492943698,-1.672029495239258e-05,-2.401113510131836e-05,53963.80487804878, ,0.9354187768357455, 
0.01013336108798224,0.08300781502625292,0.02727275658866843,0.01282036326847399,0.006500612529947936,0.01525894331275737,0.01161822639154782,0.01008620776718253,0.009038549603462209,0.008802507256176434,0.009274389114211766,0.009363570377369847,0.009287111699885874,0.009432304722656602,0.01362329381172678,0.01746940635909727,0.01524186150608445,0.02035881052745819,-2.3558167593366e-05,-2.388238509826914e-05,54505.17564727806, ,0.9354255194854143, 
0.01866672217596447,0.08299064926958341,0.02728256804833532,0.01282580072598284,0.006502943772538974,0.01526001103842809,0.0116235414240782,0.01008942461168452,0.009044602189936034,0.008806274523377343,0.009274118983862836,0.009367916783778024,0.009290367958694737,0.009434941010179112,0.01362532136022465,0.01747673136895686,0.01524702570850645,0.02036011343101363,-2.695321242676283e-05,-2.030131818849183e-05,54321.10237423506,54388.3285548756,0.9354145101659948, 
0.02720008326394671,0.08297694431373848,0.02728581092116251,0.01282295854242905,0.006505049340024357,0.01525438037739623,0.01162722735301155,0.0100860506667728,0.009042364106826696,0.008808235616828006,0.009277326915513869,0.009365213513239046,0.009290931269655432,0.009440949901200514,0.01363166161735409,0.01748298639244789,0.01525975207035695,0.02036109311332616,-2.374165064091474e-05,-1.760957243043517e-05,54610.23046046533,54370.42639874697,0.9354105103991558, 
0.03573344435192894,0.08296673726357255,0.02728702825799488,0.01281673251434584,0.006503153745195941,0.01525004294969425,0.01162521638698123,0.01007861406812197,0.009041474222936942,0.008805585569884164,0.00927850834832474,0.00936011928138983,0.009288119583065113,0.009437617808180835,0.01363170001721788,0.01747436908673935,0.0152588368064964,0.02036084071604902,-1.622430490117394e-05,-1.545189223023481e-05,54718.97886065819,54352.52424261833,0.935420211682454, 
0.04426680543991118,0.0829691463975756,0.02728335079732317,0.01281747856190114,0.006502023935024011,0.01525838347822212,0.01162299516064194,0.0100813042666282,0.00904508768313279,0.008810233926701895,0.009283576048265914,0.009358446646242311,0.009285875814675397,0.009435842135395367,0.01362986109053772,0.01747370819526595,0.0152504799091786,0.02036295609362083,-1.280067366029112e-05,-1.280067366029112e-05,55325.22980849293,54334.6220864897,0.9354175705538129, 
0.05280016652789341,0.08297966966154197,0.02728203605646097,0.01281586247035521,0.006505079158102088,0.01526034364083888,0.01162169093006456,0.0100850829584532,0.009041451765968864,0.008810487178778069,0.009279525003844265,0.009360825727153568,0.009286647486566076,0.009433605996763961,0.01362414783544221,0.01747369640052859,0.01525197358698124,0.02036537945551079,-1.273872850340276e-05,-1.157996656495666e-05,55017.34196899409,54300.07811800887,0.9354200213614969, 
0.06133352761587565,0.08299440333587277,0.02727704357260322,0.01281603878460027,0.006510508114401242,0.01525361736371396,0.01161824028010128,0.01008479924204103,0.009042155986973367,0.008803880194363426,0.00927385035785276,0.009360595635971627,0.009289476977508076,0.009431457134373392,0.01362209248712066,0.01746852045527415,0.01525592937969095,0.02035438869126956,-1.239776611328137e-05,-1.035925946962228e-05,54446.18595081022,54226.1219322498,0.9354251509678569, 
0.06986688870385789,0.0830038306877255,0.02726707697809946,0.01281200117015963,0.006506675973713893,0.01525190232879582,0.0116143382160524,0.01008325688848244,0.009047855852830716,0.008801020013236972,0.00927457602161765,0.009359818921233382,0.009286572865815468,0.009432600300023124,0.0136208166728507,0.01746834620105886,0.01524975470086153,0.02035203292740272,-1.239776611328125e-05,-1.049041748046872e-05,54707.19627294713,54152.16574649073,0.9354105735307086, 
0.07840024979184013,0.08302674255299018,0.02726231949628566,0.01281410630734785,0.006504046927985138,0.01525883576184889,0.01161763294002227,0.01008691097974937,0.009046062533902194,0.008804930249286807,0.009275739021661303,0.009360515332294209,0.009282705790483256,0.009434437881849271,0.01362105683583132,0.01747108450736722,0.01525347300808083,0.02035431145115794,-1.42050504088898e-05,-1.26744745970766e-05,53134.06941626314,54078.20956073165,0.9354012667946672, 
0.08693361087982236,0.0830409932826334,0.02725733400396866,0.0128225797040442,0.006504987901492139,0.01526293008208693,0.01161826140992309,0.01008893442471545,0.009045421872199966,0.008804711662533268,0.009275039245492327,0.009356701800107316,0.00927873901377165,0.009436429546127018,0.01362603114263001,0.01747127359312923,0.0152553896994291,0.02035513816148566,-1.525878906249999e-05,-1.848955932604481e-05,54186.97209872276,54019.57979614058,0.9354271069075693, 
0.0954669719678046,0.08304876568292308,0.02726367843949641,0.01282124616436099,0.006503802112927161,0.01525841673644061,0.01162092890305218,0.01008404205647436,0.009050699874401951,0.00880496165856373,0.00927398968331531,0.009358348245599828,0.009278156144194367,0.009432526812448128,0.01362204730808943,0.01746404829133439,0.01525315795500146,0.02035494472658579,-1.575001868280567e-05,-2.505553949881713e-05,53731.41772632839,53985.05420932107,0.9354321981403561, 
0.1040003330557868,0.08307747570185689,0.02727218643692403,0.01282250457182691,0.006509099965936756,0.01526562863249378,0.0116207142685229,0.01008712001164495,0.009049300467902381,0.00880656555457467,0.009276898127283828,0.009366702722247646,0.009282101839044783,0.009432378463339313,0.01361813411560201,0.01746481639465502,0.01526026599524898,0.02035109550242571,-1.925253848251379e-05,-2.762074474490302e-05,53709.88595981336,53950.52862250157,0.9354162372569838, 
